"","Hectare","Shift","Date","X","Y","Unique.Squirrel.ID","Hectare.Squirrel.Number","Age","Primary.Fur.Color","Highlight.Fur.Color","Combination.of.Primary.and.Highlight.Color","Color.notes","Location","Above.Ground.Sighter.Measurement","Specific.Location","Running","Chasing","Climbing","Eating","Foraging","Other.Activities","Kuks","Quaas","Moans","Tail.flags","Tail.twitches","Approaches","Indifferent","Runs.from","Other.Interactions","Lat.Long","Anonymized.Sighter","Sighter.Observed.Weather.Data","Litter","Litter.Notes","Other.Animal.Sightings","Hectare.Conditions","Hectare.Conditions.Notes","Number.of.sighters","Number.of.Squirrels","Total.Time.of.Sighting","temperature_fahrenheit","temperature_celsius","sunny"
"2511","36A","PM",10132018,-73.960657061561,40.7956150744102,"36A-PM-1013-08",8,"","Gray","","Gray+","","Ground Plane","FALSE","""FIELD""","true","false","false","false","false","running from #7","false","false","false","false","false","false","false","true","","POINT (-73.960657061561 40.7956150744102)",243,"56º F, mostly sunny, very slight breeze","Some","","Humans, Dogs, Pigeons, Chipmunk (?), Crickets","Busy","Busy (bypassers)",1,9,67,56,13.3,FALSE
"2512","36A","PM",10132018,-73.9616972557304,40.7953872829374,"36A-PM-1013-03",3,"Juvenile","Cinnamon","","Cinnamon+","COULD HAVE BEEN CHIPPY, DEEP BROWN","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","true","","POINT (-73.9616972557304 40.7953872829374)",243,"56º F, mostly sunny, very slight breeze","Some","","Humans, Dogs, Pigeons, Chipmunk (?), Crickets","Busy","Busy (bypassers)",1,9,67,56,13.3,FALSE
"2513","36A","PM",10132018,-73.9612349421547,40.7959586475744,"36A-PM-1013-09",9,"","Gray","","Gray+","","Ground Plane","FALSE","THICK UNDERGROWTH","true","false","false","false","false","","false","false","false","false","true","false","false","true","","POINT (-73.9612349421547 40.7959586475744)",243,"56º F, mostly sunny, very slight breeze","Some","","Humans, Dogs, Pigeons, Chipmunk (?), Crickets","Busy","Busy (bypassers)",1,9,67,56,13.3,FALSE
"2514","36A","PM",10132018,-73.9615649773504,40.7954761311501,"36A-PM-1013-02",2,"","Gray","Cinnamon","Gray+Cinnamon","","Above Ground","6","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9615649773504 40.7954761311501)",243,"56º F, mostly sunny, very slight breeze","Some","","Humans, Dogs, Pigeons, Chipmunk (?), Crickets","Busy","Busy (bypassers)",1,9,67,56,13.3,FALSE
"2515","36B","AM",10132018,-73.9602166876979,40.7953811003986,"36B-AM-1013-04",4,"","Black","","Black+","","Above Ground","20","Moved 20+ feet high above top of tree limb","false","true","false","false","false","","false","false","false","false","false","false","false","true","","POINT (-73.9602166876979 40.7953811003986)",41,"50º F, rainy","Some","","Humans, Dogs, Ducks","Calm","",1,4,23,50,10,FALSE
"2516","36B","AM",10132018,-73.9603620122205,40.7955965755851,"36B-AM-1013-02",2,"","Gray","","Gray+","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","false","didn't see me","POINT (-73.9603620122205 40.7955965755851)",41,"50º F, rainy","Some","","Humans, Dogs, Ducks","Calm","",1,4,23,50,10,FALSE
"2517","36B","AM",10132018,-73.9604524271167,40.7956624328733,"36B-AM-1013-01",1,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","false","true","","POINT (-73.9604524271167 40.7956624328733)",41,"50º F, rainy","Some","","Humans, Dogs, Ducks","Calm","",1,4,23,50,10,FALSE
"2518","36B","AM",10132018,-73.960300330029,40.7953475871869,"36B-AM-1013-03",3,"","Gray","","Gray+","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","true","false","","POINT (-73.960300330029 40.7953475871869)",41,"50º F, rainy","Some","","Humans, Dogs, Ducks","Calm","",1,4,23,50,10,FALSE
"2519","36B","PM",10132018,-73.9600964585868,40.7952339524416,"36B-PM-1013-02",2,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","true","false","true","false","false","","false","false","false","false","true","true","false","true","","POINT (-73.9600964585868 40.7952339524416)",81,"54º F, partly cloudy","None","","Humans, Birds (lots of screeching, not sure what kind of birds)","Calm","",1,5,20,54,12.2,FALSE
"2520","36B","PM",10132018,-73.9601259189134,40.7955350609057,"36B-PM-1013-04",4,"","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","true","false","false","true","false","","false","false","false","false","false","false","false","true","","POINT (-73.9601259189134 40.7955350609057)",81,"54º F, partly cloudy","None","","Humans, Birds (lots of screeching, not sure what kind of birds)","Calm","",1,5,20,54,12.2,FALSE
"2521","36B","PM",10132018,-73.9600165785486,40.7952466761832,"36B-PM-1013-03",3,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","true","true","false","false","false","","false","false","false","false","true","false","false","true","","POINT (-73.9600165785486 40.7952466761832)",81,"54º F, partly cloudy","None","","Humans, Birds (lots of screeching, not sure what kind of birds)","Calm","",1,5,20,54,12.2,FALSE
"2522","36B","PM",10132018,-73.9599197612389,40.7954836456006,"36B-PM-1013-05",5,"Adult","Gray","","Gray+","","Above Ground","4","","true","false","false","false","false","","false","false","false","false","false","false","false","true","","POINT (-73.9599197612389 40.7954836456006)",81,"54º F, partly cloudy","None","","Humans, Birds (lots of screeching, not sure what kind of birds)","Calm","",1,5,20,54,12.2,FALSE
"2523","36B","PM",10132018,-73.9604094481336,40.7951451478793,"36B-PM-1013-01",1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","true","false","true","false","","POINT (-73.9604094481336 40.7951451478793)",81,"54º F, partly cloudy","None","","Humans, Birds (lots of screeching, not sure what kind of birds)","Calm","",1,5,20,54,12.2,FALSE
"2524","36C","AM",10142018,-73.9586085843149,40.7946617684536,"36C-AM-1014-03",3,"","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","true","","POINT (-73.9586085843149 40.7946617684536)",243,"50º F, Calm, Fair, Sunny","None","","Humans, Birds","Calm, Busy","Calm in woods, busy outside with fund walk",1,4,40,50,10,FALSE
"2525","36C","AM",10142018,-73.9588610195699,40.7945269936639,"36C-AM-1014-02",2,"Juvenile","Gray","White","Gray+White","","Ground Plane","FALSE","Crossing path","false","false","false","true","true","","false","false","false","false","false","false","true","false","","POINT (-73.9588610195699 40.7945269936639)",243,"50º F, Calm, Fair, Sunny","None","","Humans, Birds","Calm, Busy","Calm in woods, busy outside with fund walk",1,4,40,50,10,FALSE
"2526","36C","AM",10142018,-73.9597557819449,40.7949918204459,"36C-AM-1014-01",1,"Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","true","","POINT (-73.9597557819449 40.7949918204459)",243,"50º F, Calm, Fair, Sunny","None","","Humans, Birds","Calm, Busy","Calm in woods, busy outside with fund walk",1,4,40,50,10,FALSE
"2527","36C","AM",10142018,-73.958719099962,40.7947587726617,"36C-AM-1014-04",4,"","Gray","White","Gray+White","","Above Ground","15","Ground then tree to eat","true","false","true","true","false","","false","false","false","false","false","false","false","true","","POINT (-73.958719099962 40.7947587726617)",243,"50º F, Calm, Fair, Sunny","None","","Humans, Birds","Calm, Busy","Calm in woods, busy outside with fund walk",1,4,40,50,10,FALSE
"2528","36C","PM",10132018,-73.959516757215,40.7952545908471,"36C-PM-1013-04",4,"Adult","Gray","","Gray+","","Ground Plane","FALSE","On rock","true","false","false","false","true","","false","false","false","false","false","false","false","true","","POINT (-73.959516757215 40.7952545908471)",45,"56° F, Partly Cloudy","None","","Humans, Dogs, Dogs (on path), Ducks & Geese (in pool)","Calm, Busy","Busy on West Dr",1,6,25,56,13.3,FALSE
"2529","36C","PM",10132018,-73.9591957793992,40.7949568873453,"36C-PM-1013-01",1,"Adult","Gray","","Gray+","","Ground Plane","FALSE","Clearing near bike path (bikes active)","false","true","false","true","true","","false","false","false","false","true","false","true","false","","POINT (-73.9591957793992 40.7949568873453)",45,"56° F, Partly Cloudy","None","","Humans, Dogs, Dogs (on path), Ducks & Geese (in pool)","Calm, Busy","Busy on West Dr",1,6,25,56,13.3,FALSE
"2530","36C","PM",10132018,-73.9596083366477,40.7949526729608,"36C-PM-1013-05",5,"Adult","Cinnamon","","Cinnamon+","""Warm brown"" written in for Primary.","Ground Plane","FALSE","Ran across path in front of people","true","false","false","true","true","","false","false","false","false","true","false","true","true","","POINT (-73.9596083366477 40.7949526729608)",45,"56° F, Partly Cloudy","None","","Humans, Dogs, Dogs (on path), Ducks & Geese (in pool)","Calm, Busy","Busy on West Dr",1,6,25,56,13.3,FALSE
"2531","36C","PM",10132018,-73.9593244415072,40.794964729747,"36C-PM-1013-03",3,"Adult","Gray","","Gray+","","Ground Plane","FALSE","Clearing near bike path (bikes active)","false","true","false","true","true","","false","false","false","false","true","false","true","false","","POINT (-73.9593244415072 40.794964729747)",45,"56° F, Partly Cloudy","None","","Humans, Dogs, Dogs (on path), Ducks & Geese (in pool)","Calm, Busy","Busy on West Dr",1,6,25,56,13.3,FALSE
"2532","36C","PM",10132018,-73.9591880400132,40.7950071252836,"36C-PM-1013-02",2,"Adult","Gray","","Gray+","","Ground Plane","FALSE","Clearing near bike path (bikes active)","false","true","false","true","true","","true","true","false","false","true","false","true","false","","POINT (-73.95918804001322 40.7950071252836)",45,"56° F, Partly Cloudy","None","","Humans, Dogs, Dogs (on path), Ducks & Geese (in pool)","Calm, Busy","Busy on West Dr",1,6,25,56,13.3,FALSE
"2533","36C","PM",10132018,-73.9590502257662,40.794290363687,"36C-PM-1013-06",6,"Adult","Gray","","Gray+","","Ground Plane","FALSE","Running across wide street","true","false","false","false","true","carrying food in mouth","false","false","false","false","false","false","false","false","","POINT (-73.9590502257662 40.794290363687)",45,"56° F, Partly Cloudy","None","","Humans, Dogs, Dogs (on path), Ducks & Geese (in pool)","Calm, Busy","Busy on West Dr",1,6,25,56,13.3,FALSE
"2534","36D","AM",10072018,-73.9581243021722,40.794431473386,"36D-AM-1007-01",1,"Adult","Cinnamon","Gray","Cinnamon+Gray","","Ground Plane","FALSE","","false","false","true","false","true","","false","false","false","false","false","false","false","true","avoiding a dog","POINT (-73.95812430217221 40.794431473386)",209,"70º F, Overcast","Some","","Humans, Dogs, Chipmunks","Calm","",1,1,34,70,21.1,FALSE
"2535","36D","PM",10072018,-73.958024711869,40.7938724278575,"36D-PM-1007-01",1,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","false","true","false","","POINT (-73.958024711869 40.7938724278575)",1,"81º F, Humid. Overcast.","Some","","Humans, Dogs, Turtle, Chipmunks","Calm","",1,2,32,81,27.2,FALSE
"2536","36D","PM",10072018,-73.9587712679442,40.7944502501428,"36D-PM-1007-02",2,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","true","true","false","","POINT (-73.9587712679442 40.7944502501428)",1,"81º F, Humid. Overcast.","Some","","Humans, Dogs, Turtle, Chipmunks","Calm","",1,2,32,81,27.2,FALSE
"2537","36E","AM",10132018,-73.9573469787503,40.7944044592573,"36E-AM-1013-03",3,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","indifferent (moving very fast)","POINT (-73.9573469787503 40.7944044592573)",41,"50º F, rainy","","","Humans, Dogs, Chipmunk","Moderate","Lots of runners",1,3,20,50,10,FALSE
"2538","36E","AM",10132018,-73.9569375355884,40.7935398008612,"36E-AM-1013-02",2,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","true","false","false","true","false","","false","false","false","false","false","false","false","true","","POINT (-73.9569375355884 40.7935398008612)",41,"50º F, rainy","","","Humans, Dogs, Chipmunk","Moderate","Lots of runners",1,3,20,50,10,FALSE
"2539","36E","AM",10132018,-73.9568300899773,40.7935855743354,"36E-AM-1013-01",1,"Juvenile","Gray","","Gray+","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","true","runs from (ran into treebrush)","POINT (-73.9568300899773 40.7935855743354)",41,"50º F, rainy","","","Humans, Dogs, Chipmunk","Moderate","Lots of runners",1,3,20,50,10,FALSE
"2540","36E","PM",10122018,-73.9568610943394,40.7935959584643,"36E-PM-1012-02",2,"Adult","Gray","","Gray+","","Above Ground","28","on tree branch","false","false","true","false","true","picking acorns off oak tree","false","false","false","false","false","false","true","false","","POINT (-73.95686109433942 40.7935959584643)",77,"61º F, sunny, light breeze","Some","","Humans, Dogs, Rat","Calm","People on path",1,2,25,61,16.1,FALSE
"2541","36E","PM",10122018,-73.9570891696776,40.7935448802241,"36E-PM-1012-01",1,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","true","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9570891696776 40.7935448802241)",77,"61º F, sunny, light breeze","Some","","Humans, Dogs, Rat","Calm","People on path",1,2,25,61,16.1,FALSE
"2542","36F","AM",10172018,-73.9567255763265,40.7936331899263,"36F-AM-1017-05",5,"Adult","Gray","White","Gray+White","","Above Ground","8","","false","false","false","false","false","staying very still to avoid two very curious dogs on the ground","false","false","false","false","false","false","false","false","petrified,frozen (tail over its back,frozen)","POINT (-73.9567255763265 40.7936331899263)",183,"50º F, sunny, clear","None","","Humans, Dogs","Calm","Squeaky toys",1,5,20,50,10,FALSE
"2543","36F","AM",10172018,-73.9564741038174,40.7938845572816,"36F-AM-1017-03",3,"Adult","Gray","Cinnamon","Gray+Cinnamon","Cinnamon on shoulders","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","false","false","true","runs from (me)","POINT (-73.9564741038174 40.7938845572816)",183,"50º F, sunny, clear","None","","Humans, Dogs","Calm","Squeaky toys",1,5,20,50,10,FALSE
"2544","36F","AM",10172018,-73.9565035705619,40.7937382705056,"36F-AM-1017-04",4,"Juvenile","Gray","White","Gray+White","White legs, front & back","Ground Plane","FALSE","","true","false","false","true","true","","true","false","false","false","false","true","false","true","approaches (me),runs from (me)","POINT (-73.9565035705619 40.7937382705056)",183,"50º F, sunny, clear","None","","Humans, Dogs","Calm","Squeaky toys",1,5,20,50,10,FALSE
"2545","36F","AM",10172018,-73.9564079273261,40.7939340053805,"36F-AM-1017-02",2,"Adult","Gray","Cinnamon","Gray+Cinnamon","Cinnamon on shoulders","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","false","true","false","","POINT (-73.9564079273261 40.7939340053805)",183,"50º F, sunny, clear","None","","Humans, Dogs","Calm","Squeaky toys",1,5,20,50,10,FALSE
"2546","36F","AM",10172018,-73.9562946873694,40.7938593012595,"36F-AM-1017-01",1,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","true","runs from (dog)","POINT (-73.9562946873694 40.7938593012595)",183,"50º F, sunny, clear","None","","Humans, Dogs","Calm","Squeaky toys",1,5,20,50,10,FALSE
